year,weight,gender,race1r,hispanic,ethnic1r,ager,marital2,hincome,popsize,region,msa,direl,notify,weapon,weapcat,newcrime,newoff,seriousviolent,injury,treatment,vicservices,locationr
2015,4719.64802,2,3,2,3,1,1,2,0,2,3,3,2,2,0,1,4,2,0,0,2,4
2015,4719.64802,2,3,2,3,1,1,2,0,2,3,3,2,2,0,1,4,2,0,0,2,4
2015,2572.4766,2,1,2,1,7,5,4,1,2,3,1,1,2,0,1,4,2,0,0,2,1
2015,5253.84041,2,1,2,1,1,1,3,1,2,3,3,2,2,0,1,4,2,0,0,2,4
2015,3423.78046,2,1,1,4,6,2,88,3,2,1,4,1,1,3,1,3,1,0,0,2,3
2015,3423.78046,2,1,1,4,6,2,88,3,2,1,5,1,1,3,1,3,1,0,0,2,3
2015,2983.03212,2,1,2,1,7,4,3,1,2,2,3,1,2,0,1,2,1,0,0,2,1
2015,2983.03212,2,1,2,1,7,4,3,1,2,2,3,1,2,0,1,2,1,0,0,2,1
2015,2983.03212,2,1,2,1,7,4,3,1,2,2,3,1,2,0,1,4,2,0,0,2,1
2015,2983.03212,2,1,2,1,7,4,3,1,2,2,3,2,1,3,1,3,1,0,0,2,2
2015,5963.11055,2,1,2,1,5,1,6,2,1,1,4,1,2,0,1,4,2,0,0,2,3
2015,3213.57634,2,1,2,1,6,2,7,3,3,1,6,2,2,0,2,5,3,0,0,2,3
2015,3734.02332,1,1,2,1,5,4,4,2,4,1,4,1,2,0,1,2,1,0,0,2,3
2015,1659.8744,2,1,2,1,1,1,3,1,2,3,3,2,1,4,1,3,1,1,1,2,4
2015,2852.60337,2,1,2,1,6,4,88,1,2,3,1,1,2,0,1,4,2,1,2,2,1
2015,2603.05282,2,1,2,1,7,4,3,1,2,2,3,1,2,0,1,2,1,0,0,2,1
2015,1180.93158,2,1,2,1,6,4,5,1,2,3,4,2,2,0,1,1,1,1,1,2,1
2015,30148.8714,2,1,2,1,8,4,88,1,1,3,4,2,2,0,1,4,2,1,2,2,5
2015,3371.66923,1,3,2,3,5,1,2,1,3,2,5,1,2,0,1,2,1,0,0,2,3
2015,5710.06876,2,2,2,2,5,1,3,5,1,1,4,1,2,0,2,5,3,0,0,2,3
2015,3135.75308,2,1,2,1,6,4,2,2,4,1,4,2,2,0,1,1,1,0,0,2,1
2015,54238.7475,2,3,2,3,5,4,3,1,3,2,1,1,2,0,1,4,2,0,0,2,1
2015,44196.1314,2,3,2,3,6,4,3,1,3,2,3,1,3,5,1,4,2,0,0,2,1
2015,2937.9576,2,2,2,2,6,1,2,1,3,1,4,2,2,0,1,4,2,0,0,2,3
2015,2834.19037,2,1,2,1,6,2,6,1,3,3,3,1,1,1,1,3,1,0,0,1,2
2015,2855.74612,1,1,2,1,7,2,6,1,3,3,3,1,1,1,1,3,1,0,0,2,2
2015,4829.44524,1,2,2,2,5,1,7,2,3,1,3,1,1,1,1,3,1,0,0,2,1
2015,3637.67979,2,1,2,1,6,5,88,0,1,2,4,1,3,5,1,4,2,0,0,2,1
2015,3637.67979,2,1,2,1,6,5,88,0,1,2,4,1,2,0,1,4,2,0,0,2,1
2015,3637.67979,2,1,2,1,6,5,88,0,1,2,4,1,2,0,1,4,2,0,0,2,1
2015,3420.34982,1,1,1,4,5,2,5,5,4,1,1,1,2,0,1,4,2,0,0,2,2
2015,3417.24396,1,3,2,3,6,2,4,3,4,1,3,1,2,0,1,4,2,1,2,2,3
2015,2986.56601,2,1,2,1,7,2,7,1,4,2,4,1,2,0,1,4,2,0,0,2,4
2015,2596.59683,2,3,1,4,4,2,4,5,4,1,2,1,1,3,1,3,1,1,1,2,1
2015,3237.25997,2,1,2,1,5,5,3,3,4,1,1,1,2,0,1,2,1,1,2,1,2
2015,27010.4079,1,1,2,1,2,1,5,1,4,2,4,2,2,0,1,4,2,0,0,2,3
2015,625.20196,1,2,2,2,3,1,1,4,2,1,4,2,3,5,1,4,2,0,0,2,3
2015,405.12706,2,1,2,1,7,2,7,1,2,2,3,1,2,0,1,4,2,0,0,2,5
2015,3420.5562,1,1,2,1,1,1,6,0,2,2,2,2,2,0,1,4,2,0,0,2,1
2015,630.58586,1,2,2,2,8,1,3,4,2,1,4,2,1,3,1,3,1,0,0,2,3
2015,783.5406,2,1,2,1,7,4,5,0,2,2,4,1,1,1,1,3,1,0,0,2,1
2015,783.5406,2,1,2,1,7,4,5,0,2,2,4,1,1,1,1,3,1,0,0,2,1
2015,717.56004,1,1,2,1,5,1,7,4,2,1,4,1,2,0,1,4,2,1,2,2,3
2015,1045.23468,1,2,2,2,7,1,88,4,2,1,2,1,1,3,1,3,1,1,2,2,1
2015,2457.68958,2,1,2,1,6,2,7,0,2,2,3,2,2,0,1,4,2,0,0,2,4
2015,1698.97224,1,1,1,4,4,1,4,2,2,2,6,1,1,1,1,3,1,1,1,2,1
2015,2774.55019,2,1,2,1,4,1,1,2,2,1,4,2,2,0,1,1,1,1,2,2,1
2015,2355.11454,1,3,2,3,6,4,6,4,2,1,5,1,1,3,1,3,1,0,0,2,5
2015,594.82276,1,1,2,1,6,2,7,1,4,2,3,1,1,3,1,3,1,0,0,2,3
2015,1393.26451,2,2,2,2,8,4,2,5,4,1,3,1,2,0,1,4,2,0,0,1,1
2015,2113.96524,1,3,2,3,4,1,6,2,2,1,5,2,2,0,1,4,2,0,0,2,3
2015,11722.23062,1,1,1,4,3,1,88,1,4,2,3,1,1,2,1,3,1,0,0,2,4
2015,4607.51443,1,1,2,1,6,4,88,0,4,2,2,1,2,0,1,4,2,1,2,2,3
2015,6033.89751,1,1,2,1,2,1,88,0,4,2,3,1,1,2,1,3,1,0,0,2,3
2015,669.08145,1,1,2,1,6,2,88,3,4,1,1,1,1,3,1,3,1,0,0,2,1
2015,534.79333,1,1,2,1,7,2,7,1,4,2,4,1,3,5,1,4,2,0,0,2,5
2015,876.52346,2,1,2,1,2,1,7,2,4,2,4,2,1,3,1,3,1,1,1,2,3
2015,876.52346,2,1,2,1,2,1,7,2,4,2,4,2,2,0,1,4,2,0,0,2,3
2015,490.09223,1,1,2,1,6,2,7,4,4,1,3,1,2,0,1,4,2,0,0,2,5
2015,962.91043,2,1,2,1,7,4,88,1,4,2,3,2,3,5,1,4,2,0,0,2,2
2015,1224.03115,2,1,1,4,7,4,2,2,4,2,4,2,2,0,1,4,2,0,0,2,3
2015,1138.25903,1,1,2,1,7,2,7,1,4,2,4,1,2,0,1,4,2,1,2,2,1
2015,1676.62015,1,1,1,4,3,1,7,4,4,1,3,1,2,0,1,4,2,1,2,2,2
2015,1130.45679,1,1,1,4,4,1,7,1,4,2,4,2,1,3,1,3,1,0,0,2,3
2015,521.83547,2,1,2,1,6,2,7,1,4,2,5,2,2,0,1,4,2,0,0,2,4
2015,1520.78849,1,2,2,2,6,1,2,2,4,1,4,2,2,0,1,4,2,0,0,2,3
2015,521.53493,2,1,2,1,5,1,7,1,4,2,4,1,1,3,1,2,1,0,0,2,3
2015,1945.65731,1,1,2,1,5,1,4,1,4,2,4,2,2,0,1,4,2,0,0,2,1
2015,1945.65731,1,1,2,1,5,1,4,1,4,2,4,1,2,0,1,4,2,0,0,2,1
2015,1945.65731,1,1,2,1,5,1,4,1,4,2,4,2,2,0,1,4,2,0,0,2,1
2015,302.87836,1,2,2,2,7,1,88,2,4,1,3,1,2,0,1,4,2,0,0,2,1
2015,229.0186,1,1,2,1,7,4,1,4,4,1,3,2,3,5,1,4,2,0,0,1,3
2015,3726.11778,2,1,2,1,7,3,88,4,3,1,2,1,2,0,1,2,1,1,1,2,1
2015,821.96528,1,1,2,1,7,4,4,1,2,2,4,2,2,0,1,4,2,0,0,2,3
2015,816.42267,1,1,2,1,7,4,7,0,2,2,1,1,2,0,1,4,2,0,0,2,1
2015,8916.69448,1,1,2,1,6,4,2,1,3,2,4,2,2,0,1,2,1,1,1,2,3
2015,4869.0491,1,1,2,1,6,4,4,2,2,1,3,1,2,0,1,4,2,1,2,2,1
2015,267.65539,2,1,2,1,7,2,4,0,3,2,4,2,2,0,1,4,2,0,0,2,5
2015,1511.56,1,1,1,4,8,4,2,3,3,1,4,2,3,5,1,2,1,0,0,2,1
2015,1761.28009,1,1,2,1,8,2,7,4,4,1,3,1,2,0,1,4,2,0,0,2,1
2015,1761.28009,1,1,2,1,8,2,7,4,4,1,6,2,2,0,1,4,2,0,0,2,1
2015,3164.41466,1,1,2,1,5,1,7,4,4,1,6,2,2,0,1,4,2,0,0,2,5
2015,4106.28074,2,1,2,1,6,2,88,0,1,2,3,2,1,2,1,2,1,0,0,2,4
2015,24637.68444,2,1,2,1,6,2,88,0,1,2,3,2,1,2,1,3,1,1,1,2,4
2015,1146.77966,2,2,2,2,7,3,1,4,3,1,4,1,2,0,2,5,3,0,0,2,3
2015,1250.31802,1,1,2,1,6,4,88,1,3,2,3,2,2,0,1,4,2,0,0,2,3
2015,1366.73218,2,1,2,1,5,2,7,0,1,2,4,2,1,3,1,3,1,0,0,2,5
2015,1570.85831,1,1,2,1,5,2,7,0,1,2,4,2,1,3,1,3,1,0,0,2,5
2015,1137.79082,2,2,2,2,6,2,3,1,3,2,3,2,3,5,1,4,2,0,0,2,1
2015,1137.79082,2,2,2,2,6,2,3,1,3,2,4,1,1,3,1,3,1,1,1,2,3
2015,1137.79082,2,2,2,2,6,2,3,1,3,2,3,2,2,0,1,4,2,0,0,2,3
2015,3102.14656,2,2,2,2,6,88,88,5,1,1,3,1,3,5,1,4,2,0,0,2,1
2015,1835.57216,2,1,1,4,6,2,88,1,3,2,4,1,2,0,1,2,1,1,1,2,3
2015,2199.44603,1,2,2,2,5,1,6,1,3,1,3,2,2,0,1,4,2,0,0,2,2
2015,1241.87925,1,1,1,4,6,1,4,1,3,1,6,2,2,0,1,2,1,1,1,2,3
2015,844.20714,1,1,2,1,3,1,1,1,3,2,4,2,2,0,1,4,2,0,0,2,3
2015,1100.76456,1,1,2,1,8,2,88,1,3,2,4,1,3,5,1,4,2,0,0,2,3
2015,794.61093,1,1,2,1,2,1,7,1,3,2,5,2,2,0,1,4,2,0,0,2,4
2015,794.61093,1,1,2,1,2,1,7,1,3,2,6,2,2,0,1,4,2,0,0,2,4
2015,3207.12015,1,1,2,1,4,1,88,3,3,1,3,2,1,3,1,3,1,0,0,2,2
2015,2880.62196,2,1,2,1,7,1,1,0,3,2,2,1,2,0,1,4,2,1,1,2,1
2015,3460.55142,1,1,2,1,4,1,2,1,3,3,4,2,2,0,1,4,2,0,0,2,1
2015,4730.21236,1,1,2,1,2,1,4,1,4,1,4,1,2,0,1,4,2,1,1,2,4
2015,3443.85165,2,1,2,1,6,1,88,1,4,1,3,2,2,0,1,4,2,0,0,2,5
2015,3272.46349,2,1,2,1,6,2,7,1,1,2,4,2,2,0,1,4,2,0,0,2,5
2015,3272.46349,2,1,2,1,6,2,7,1,1,2,4,2,2,0,1,4,2,0,0,2,5
2015,6812.08819,2,2,2,2,6,1,2,3,2,1,3,1,1,1,1,3,1,1,1,2,3
2015,4000.83401,2,1,2,1,3,2,5,3,4,1,3,2,2,0,1,4,2,0,0,2,1
2015,3411.77391,1,1,2,1,7,2,7,1,1,2,4,1,1,2,1,3,1,0,0,2,1
2015,3065.27712,1,1,2,1,6,1,6,1,2,3,5,1,2,0,1,4,2,0,0,2,5
2015,2820.37254,2,2,2,2,6,4,4,0,3,2,3,1,2,0,1,4,2,0,0,2,1
2015,4033.01044,1,2,2,2,2,1,4,0,3,2,4,2,2,0,1,4,2,0,0,2,5
2015,2535.75172,1,1,1,4,8,2,4,2,2,1,4,2,2,0,1,4,2,1,1,2,1
2015,3819.51043,2,1,1,4,1,1,88,2,3,1,3,2,2,0,1,4,2,0,0,2,1
2015,1424.0679,2,1,2,1,6,2,3,1,4,3,4,1,2,0,1,4,2,1,2,2,1
2015,2609.05673,1,1,2,1,5,4,88,1,2,2,2,1,2,0,1,3,1,1,2,2,1
2015,1374.70729,2,1,2,1,7,3,4,1,2,1,3,2,2,0,1,4,2,0,0,2,1
2015,2477.79777,2,1,1,4,6,2,6,1,3,2,3,2,2,0,1,4,2,0,0,2,1
2015,646.72802,2,1,2,1,3,1,1,4,4,1,4,1,1,3,1,3,1,0,0,2,3
2015,1100.08474,2,2,2,2,7,2,6,0,1,2,3,1,2,0,1,4,2,0,0,2,1
2015,138.49921,1,2,2,2,7,1,88,2,2,1,6,2,3,5,2,5,3,0,0,2,3
2015,2038.44432,1,1,2,1,6,2,7,3,4,1,5,1,1,1,1,3,1,0,0,2,3
2015,3491.41507,1,2,2,2,7,3,5,1,3,2,2,1,2,0,1,3,1,1,2,1,1
2015,3020.7344,2,1,2,1,3,1,7,0,3,2,4,1,2,0,1,4,2,0,0,2,5
2015,3020.7344,2,1,2,1,3,1,7,0,3,2,4,1,2,0,1,4,2,0,0,2,5
2015,98.30611,1,1,2,1,7,1,1,2,2,1,3,1,2,0,1,4,2,0,0,2,1
2015,98.30611,1,1,2,1,7,1,1,2,2,1,3,2,2,0,1,4,2,0,0,2,1
2015,98.30611,1,1,2,1,7,1,1,2,2,1,3,1,2,0,1,4,2,0,0,2,1
2015,848.53194,1,1,2,1,7,4,2,0,2,2,4,2,2,0,1,4,2,0,0,2,3
2015,1987.80952,2,1,2,1,7,2,7,2,4,1,3,2,2,0,1,2,1,0,0,1,4
2015,1087.89127,2,1,1,4,6,2,88,4,2,1,3,1,1,3,1,3,1,1,2,2,2
2015,1087.89127,2,1,1,4,6,2,88,4,2,1,3,1,2,0,1,4,2,0,0,2,5
2015,1087.89127,2,1,1,4,6,2,88,4,2,1,3,1,2,0,1,4,2,0,0,2,5
2015,1087.89127,2,1,1,4,6,2,88,4,2,1,3,1,2,0,1,4,2,0,0,2,5
2015,1906.0191,1,1,2,1,5,1,7,3,3,1,6,2,2,0,1,4,2,0,0,2,3
2015,4245.71203,1,3,2,3,2,1,88,1,3,3,2,2,2,0,1,4,2,1,1,2,1
2015,2869.64917,1,1,1,4,6,2,5,1,3,1,4,1,3,5,1,4,2,0,0,2,1
2015,3298.85173,2,1,2,1,7,2,88,0,1,2,5,1,2,0,1,4,2,0,0,2,3
2015,4004.08695,2,3,2,3,4,2,3,1,3,2,2,2,1,2,1,3,1,1,1,2,2
2015,3396.49603,2,1,1,4,5,4,88,1,3,3,3,1,1,2,1,3,1,1,2,2,3
2015,3205.76903,2,1,1,4,6,2,6,5,3,1,4,2,2,0,1,2,1,0,0,2,3
2015,2283.22795,2,2,2,2,7,4,2,5,1,1,3,1,1,2,1,3,1,1,2,2,3
2015,3341.65797,2,1,2,1,6,4,3,1,3,2,1,2,2,0,1,4,2,0,0,2,2
2015,3341.65797,2,1,2,1,6,4,3,1,3,2,1,2,2,0,1,1,1,1,1,2,1
2015,3576.55799,1,3,2,3,3,1,4,1,3,1,4,2,1,1,1,3,1,0,0,2,3
2015,3601.27028,1,1,1,4,3,1,3,1,3,2,3,1,2,0,1,4,2,0,0,2,1
2015,4360.63255,2,3,2,3,4,2,5,0,3,3,4,1,3,5,1,4,2,0,0,1,1
2015,19866.25158,2,1,2,1,7,2,6,1,2,2,1,2,2,0,1,4,2,0,0,2,1
2015,4064.79946,2,1,2,1,4,1,5,1,2,1,3,2,2,0,1,4,2,0,0,2,4
2015,1919.49001,2,1,2,1,2,1,6,0,3,3,2,1,2,0,1,4,2,1,1,2,1
2015,3351.97424,1,1,2,1,4,1,88,1,3,2,4,1,2,0,1,4,2,0,0,2,1
2015,2901.77355,1,1,2,1,6,4,88,1,3,2,3,2,2,0,1,4,2,0,0,2,1
2015,4781.94162,1,1,2,1,4,1,88,4,2,1,4,1,2,0,1,2,1,0,0,2,3
2015,2414.88024,1,1,2,1,7,2,5,1,2,1,2,3,2,0,1,4,2,0,0,2,1
2015,2414.88024,1,1,2,1,7,2,5,1,2,1,2,2,2,0,1,4,2,0,0,1,1
2015,2682.61845,2,1,2,1,8,4,4,2,3,1,4,1,2,0,1,4,2,0,0,2,2
2015,2184.58201,1,2,2,2,6,4,4,1,2,1,4,1,1,1,1,2,1,0,0,2,2
2015,2967.37325,1,1,2,1,8,2,88,1,3,1,2,2,2,0,1,4,2,0,0,2,2
2015,1509.29963,1,1,2,1,7,2,7,0,1,2,3,1,2,0,1,1,1,0,0,2,1
2015,3468.39144,1,3,1,4,6,2,3,2,4,2,4,1,1,2,1,3,1,0,0,2,1
2015,3149.68101,2,3,1,4,6,2,3,2,4,2,4,2,2,0,1,4,2,0,0,2,1
2015,3361.31919,2,1,2,1,7,3,7,1,1,2,4,1,2,0,1,4,2,1,2,1,5
2015,30180.0982,2,1,2,1,7,1,2,5,1,1,3,1,2,0,1,4,2,0,0,2,1
2015,3390.64537,1,1,2,1,6,5,88,1,2,2,2,1,2,0,1,4,2,1,2,1,1
2015,3628.4256,2,2,2,2,6,4,88,5,1,1,3,1,2,0,1,4,2,0,0,2,1
2015,3628.4256,2,2,2,2,6,4,88,5,1,1,3,1,2,0,1,4,2,0,0,2,1
2015,3628.4256,2,2,2,2,6,4,88,5,1,1,3,1,2,0,1,4,2,0,0,2,1
2015,724.97751,2,1,2,1,3,1,88,5,1,1,3,2,2,0,1,1,1,1,1,2,2
2015,1621.7372,1,3,2,3,4,1,5,5,1,1,6,2,3,5,2,5,3,0,0,2,3
2015,433.72964,2,1,2,1,6,1,88,0,3,2,3,2,2,0,1,4,2,0,0,2,5
2015,2069.23792,2,2,2,2,6,1,5,2,3,1,3,1,1,3,1,3,1,0,0,2,1
2015,4537.57007,2,1,2,1,5,2,7,1,3,2,4,2,2,0,1,4,2,0,0,2,3
2015,2702.02882,1,2,2,2,4,1,88,0,3,2,4,2,2,0,1,4,2,0,0,2,3
2015,1863.87437,2,1,2,1,8,3,1,5,1,1,4,2,3,5,2,5,3,0,0,2,1
2015,879.21685,1,2,2,2,8,4,6,0,3,2,4,1,1,1,1,3,1,0,0,2,3
2015,1724.45589,2,2,2,2,7,4,3,5,1,1,1,2,2,0,1,4,2,1,1,2,1
2015,1724.45589,2,2,2,2,7,4,3,5,1,1,1,2,2,0,1,3,1,1,2,2,1
2015,1724.45589,2,2,2,2,7,4,3,5,1,1,1,2,2,0,1,3,1,1,2,2,1
2015,3177.512,2,1,2,1,8,4,88,5,1,1,4,2,2,0,2,5,3,0,0,2,3
2015,3735.89069,1,1,2,1,4,1,88,5,1,1,4,1,1,2,1,3,1,0,0,2,3
2015,355.81224,1,1,2,1,3,1,7,5,1,1,3,2,2,0,1,4,2,0,0,2,1
2015,493.46671,1,1,2,1,7,2,5,1,3,2,2,2,2,0,1,4,2,1,2,2,2
2015,1427.04822,2,1,2,1,5,2,7,1,3,2,4,2,2,0,1,4,2,0,0,2,3
2015,531.28707,2,1,2,1,8,2,7,1,3,2,3,1,2,0,1,4,2,1,2,2,2
2015,2124.8821,2,3,2,3,7,2,5,2,4,1,4,1,2,0,1,4,2,0,0,2,5
2015,1635.11673,1,1,2,1,5,1,88,2,4,1,3,1,2,0,1,4,2,0,0,2,5
2015,2288.78119,2,1,1,4,5,2,88,1,4,2,4,2,2,0,1,4,2,0,0,2,3
2015,653.66859,1,3,2,3,5,1,2,4,4,1,4,2,2,0,1,2,1,0,0,2,3
2015,1133.31336,1,2,2,2,6,1,5,4,1,1,1,1,2,0,1,4,2,0,0,2,3
2015,1687.56981,2,1,1,4,5,1,88,0,4,2,4,2,2,0,1,4,2,0,0,2,3
2015,782.60519,1,1,1,4,5,1,6,2,4,1,3,1,2,0,1,2,1,1,2,2,3
2015,782.60519,1,1,1,4,5,1,6,2,4,1,3,1,2,0,1,2,1,1,2,2,3
2015,782.60519,1,1,1,4,5,1,6,2,4,1,3,1,2,0,1,2,1,1,2,2,3
2015,782.60519,1,1,1,4,5,1,6,2,4,1,3,1,2,0,1,2,1,1,2,2,3
2015,4130.2815,2,2,2,2,5,2,5,2,4,1,4,2,3,5,1,4,2,0,0,2,1
2015,688.38025,2,2,2,2,5,2,5,2,4,1,3,2,2,0,1,4,2,0,0,2,1
2015,1574.38559,1,1,1,4,5,2,6,1,4,2,4,2,2,0,1,4,2,0,0,2,3
2015,1646.36746,1,1,2,1,6,4,2,1,4,2,4,1,1,3,1,3,1,0,0,2,3
2015,1613.44591,1,1,1,4,7,1,7,4,4,1,4,1,2,0,1,4,2,0,0,2,3
2015,4941.21081,1,3,2,3,5,2,7,1,4,2,4,1,2,0,1,2,1,0,0,1,3
2015,888.24441,1,1,2,1,6,1,7,1,4,2,4,1,1,1,1,3,1,1,2,1,3
2015,1570.51571,1,1,2,1,7,2,6,1,4,2,3,2,2,0,1,4,2,0,0,2,1
2015,8201.64858,2,1,2,1,3,1,2,1,1,2,3,2,2,0,1,4,2,0,0,2,1
2015,2876.33179,1,1,2,1,6,2,7,5,4,1,3,2,2,0,1,4,2,0,0,2,1
2015,3207.81462,2,1,2,1,7,1,7,4,4,1,4,2,2,0,1,4,2,0,0,2,1
2015,1893.57496,1,1,2,1,6,5,7,3,4,1,4,1,2,0,1,4,2,0,0,2,3
2015,1424.74525,2,1,1,4,6,2,88,1,4,2,4,2,3,5,1,4,2,0,0,2,3
2015,902.66859,2,2,2,2,8,4,3,3,2,1,4,2,2,0,1,4,2,0,0,2,1
2015,656.85935,1,1,2,1,1,1,4,3,2,1,3,3,2,0,1,3,1,1,,2,4
2015,454.8975,2,1,2,1,5,5,1,1,2,2,1,1,2,0,1,4,2,0,0,2,1
2015,746.69935,1,1,2,1,5,1,5,1,2,2,5,2,1,3,1,3,1,0,0,2,2
2015,880.2283,2,1,2,1,6,2,88,1,2,2,6,1,2,0,1,4,2,0,0,2,4
2015,880.2283,2,1,2,1,6,2,88,1,2,2,6,1,2,0,1,4,2,0,0,2,4
2015,880.2283,2,1,2,1,6,2,88,1,2,2,4,1,2,0,1,4,2,0,0,2,4
2015,2348.26722,2,1,2,1,4,1,88,0,2,2,6,8,2,0,1,4,2,0,0,,1
2015,5871.3772,2,1,2,1,4,2,6,1,3,2,4,1,2,0,1,4,2,0,0,2,3
2015,949.6436,2,1,2,1,4,1,2,0,3,3,1,2,1,2,1,3,1,1,1,2,3
2015,163.49277,2,1,2,1,3,1,1,4,3,1,1,2,2,0,1,1,1,0,0,1,2
2015,163.49277,2,1,2,1,3,1,1,4,3,1,6,2,2,0,1,4,2,0,0,1,2
2015,163.49277,2,1,2,1,3,1,1,4,3,1,1,2,2,0,1,1,1,0,0,1,2
2015,995.76146,1,1,2,1,7,4,6,0,2,2,2,1,2,0,1,4,2,0,0,2,1
2015,3156.21416,2,3,2,3,5,1,3,1,2,2,3,2,2,0,1,1,1,1,1,2,2
2015,3453.24969,1,1,2,1,4,1,7,0,2,2,4,2,3,5,1,4,2,0,0,2,3
2015,1821.79566,1,1,2,1,6,2,7,1,2,2,3,2,2,0,1,4,2,0,0,2,3
2015,14532.44349,2,1,1,4,1,1,5,1,3,2,3,1,2,0,1,1,1,0,0,1,2
2015,3728.81691,2,2,2,2,6,1,5,5,2,1,4,1,2,0,1,4,2,0,0,2,2
2015,55107.8008,2,1,2,1,1,1,6,1,2,2,4,2,2,0,1,4,2,0,0,2,4
2015,2859.10529,2,1,2,1,7,4,88,1,3,2,4,1,2,0,1,4,2,0,0,1,3
2015,4970.97016,1,3,2,3,5,1,3,1,2,1,4,1,2,0,1,4,2,1,1,,5
2015,2588.12513,2,1,2,1,7,4,88,1,2,2,1,1,2,0,1,4,2,1,2,1,1
2015,3242.16043,1,1,2,1,6,2,88,1,3,2,3,2,2,0,1,4,2,0,0,2,3
2015,3308.25209,1,1,1,4,6,2,88,1,2,2,4,2,1,1,1,3,1,0,0,2,5
2015,4637.1292,2,2,2,2,4,1,1,1,3,1,2,1,2,0,1,4,2,0,0,2,1
2015,3219.86165,2,1,2,1,6,1,88,2,2,1,3,2,2,0,1,4,2,0,0,2,1
2015,3219.86165,2,1,2,1,6,1,88,2,2,1,3,1,2,0,1,4,2,0,0,2,1
2015,3540.9924,2,1,2,1,5,1,1,1,2,1,4,1,1,4,1,3,1,1,1,2,1
2015,3669.32207,2,2,2,2,6,4,7,2,2,2,3,1,2,0,1,4,2,0,0,2,1
2015,3008.62566,2,2,2,2,6,4,88,2,2,1,1,1,2,0,1,4,2,1,1,1,2
2015,4665.13231,1,1,1,4,5,2,5,0,3,2,3,1,2,0,1,4,2,0,0,2,3
2015,2998.60841,1,1,2,1,6,2,7,1,3,3,5,1,2,0,1,4,2,1,1,1,3
2015,2998.60841,1,1,2,1,6,2,7,1,3,3,3,1,2,0,1,4,2,1,2,2,3
2015,3340.78088,2,1,2,1,5,1,6,2,3,1,4,2,1,3,1,3,1,0,0,2,5
2015,3039.36616,2,1,2,1,7,4,1,1,3,2,4,2,1,1,1,2,1,0,0,2,3
2015,4015.77075,2,2,2,2,6,1,88,1,2,2,4,1,2,0,1,4,2,0,0,2,5
2015,3283.90089,1,1,2,1,6,4,2,1,1,1,1,1,1,1,1,3,1,1,1,2,1
2015,3327.72175,1,1,2,1,7,2,6,1,1,2,4,1,1,1,1,2,1,0,0,2,3
2015,3775.54283,2,1,2,1,5,1,3,2,3,1,3,1,1,2,1,3,1,0,0,2,1
2015,4358.35961,2,1,1,4,6,1,5,1,4,2,4,2,1,2,1,3,1,0,0,2,1
2015,3402.39656,2,1,1,4,4,1,2,1,3,2,1,1,2,0,1,4,2,1,2,1,2
2015,3363.17485,1,1,2,1,5,1,4,2,4,1,4,2,1,2,1,3,1,0,0,2,1
2015,3363.17485,1,1,2,1,5,1,4,2,4,1,4,2,1,2,1,3,1,0,0,2,1
2015,3363.17485,1,1,2,1,5,1,4,2,4,1,4,2,1,2,1,3,1,0,0,2,1
2015,3363.17485,1,1,2,1,5,1,4,2,4,1,4,2,1,2,1,3,1,0,0,2,1
2015,3114.38327,1,1,2,1,6,2,7,1,2,2,4,2,2,0,1,3,1,1,2,2,3
2015,3292.09198,1,1,2,1,7,2,4,1,2,1,4,1,2,0,1,3,1,1,2,1,3
2015,3470.02278,1,2,2,2,1,1,4,0,3,2,3,1,2,0,1,4,2,0,0,2,4
2015,6995.89115,1,3,2,3,3,1,6,1,3,1,4,3,3,5,1,4,2,0,0,2,2
2015,3136.90881,1,1,2,1,7,2,88,0,3,2,4,1,2,0,1,4,2,0,0,2,3
2015,2765.58411,2,1,2,1,7,2,7,1,3,2,3,2,2,0,1,1,1,0,0,2,3
2015,3673.73013,1,1,1,4,6,2,6,5,3,1,4,1,1,2,1,3,1,0,0,2,3
2015,3193.96561,1,1,2,1,7,4,5,0,3,2,4,2,2,0,1,4,2,0,0,2,3
2015,3652.51882,2,1,2,1,6,4,6,1,3,2,3,2,2,0,1,4,2,0,0,2,3
2015,3532.96267,1,1,1,4,6,1,2,1,3,2,3,1,1,2,1,3,1,1,2,1,1
2015,2385.5958,2,1,2,1,4,2,6,1,3,2,3,3,2,0,1,2,1,0,0,2,1
2015,4521.28322,1,2,2,2,6,1,88,5,1,1,3,2,2,0,2,5,3,0,0,2,1
2015,2723.05124,1,1,1,4,5,4,5,1,3,1,4,2,2,0,1,4,2,0,0,2,3
2015,3514.24099,1,1,2,1,1,1,88,0,3,3,3,2,1,2,1,3,1,1,1,2,4
2015,4389.40501,2,1,2,1,6,2,3,5,1,1,4,2,2,0,2,5,3,0,0,2,3
2015,2069.82785,2,1,2,1,2,1,7,0,3,2,3,1,2,0,1,1,1,0,0,1,4
2015,1362.29097,2,1,2,1,7,2,6,0,2,3,4,1,2,0,1,4,2,0,0,2,3
2015,5799.079,1,2,2,2,5,1,88,0,2,2,4,1,1,1,1,2,1,0,0,2,1
2015,571.86333,1,1,1,4,5,1,6,4,2,1,4,2,1,3,1,3,1,1,1,2,3
2015,728.07585,2,1,2,1,7,1,6,4,2,1,4,2,3,5,1,2,1,0,0,2,5
